4	-1	69021656	69022340	AC107401.1
19	1	40890826	40912357	CYP2G1P
17	-1	67337916	67366605	PSMD12
11	1	65170154	65173244	SPDYC
Y	-1	8413037	8414054	TRIM60P3Y
8	1	27490779	27545564	EPHX2
19	-1	40875439	40882752	CYP2A7
8	-1	122414332	122428551	SMILR
17	-1	1633858	1645744	SCARF1
1	-1	16014028	16019594	HSPB7
10	1	52314281	52318042	DKK1
1	-1	19265982	19274194	AKR7L
10	1	51319826	51320660	RSU1P3
10	-1	51244894	51245806	AC022537.1
10	-1	51062579	51068553	AL731537.1
10	-1	51695487	51699591	CSTF2T
10	-1	52230742	52314507	PRKG1-AS1
19	1	51211080	51212088	SIGLEC22P
18	-1	12230411	12231573	AP005264.3
18	1	12246589	12247055	PPIAP56
20	-1	32192504	32207743	PLAGL2
11	-1	65174117	65176470	PGAM1P8
13	1	97434169	97469128	RAP2A
6	-1	32659467	32668383	HLA-DQB1
4	1	69027831	69044578	UGT2B26P
10	1	51302566	51306709	AC069079.1
19	-1	40818414	40826772	CYP2F2P
1	1	17189783	17197617	AL590644.1
19	-1	9689924	9700776	ZNF812P
19	1	40778242	40808418	RAB4B-EGLN2
1	-1	17193232	17201733	AL590644.3
17	-1	81887844	81891586	ALYREF
13	1	97435946	97436168	AL442067.1
13	1	97437268	97437630	AL442067.2
17	1	50094737	50112152	PDK2
19	1	9721903	9722410	AC008759.3
19	-1	9724008	9725086	AC008759.1
18	1	12254319	12277595	CIDEA
20	-1	5068232	5113103	TMEM230
19	1	40801297	40898282	AC008537.1
19	1	40778216	40796942	RAB4B
19	1	45863989	45873797	FOXA3
22	1	33137140	33137338	Z82198.3
16	1	29817239	29830627	AC120114.4
22	1	39021113	39033277	APOBEC3D
16	-1	29808636	29821252	AC009133.1
2	1	11482341	11642788	GREB1
9	-1	131523801	131531264	UCK1
17	1	81900745	81902905	NPB
2	1	65030727	65053017	LINC02576
6	1	33391823	33409896	KIFC1
18	-1	9734882	9735602	AP000902.1
18	1	9785108	9787805	ZNF415P1
18	-1	9840340	9841559	AC006238.2
7	-1	73768997	73770270	CLDN3
18	1	9708275	9862551	RAB31
11	-1	65177606	65181834	AP003068.2
4	-1	165517255	165517501	SCGB1D5P
10	1	87376896	87378481	NPAP1P3
6	-1	155380511	155381183	AL031773.1
22	1	39014363	39033276	AL022318.4
10	-1	87386685	87390203	CTSLP1
11	1	65180566	65212006	CAPN1
22	1	39014257	39020352	APOBEC3C
Y	-1	8418791	8419900	ZNF736P10Y
16	-1	370788	387113	TMEM8A
1	-1	8057245	8058463	AL034417.1
1	1	8026738	8122702	AL034417.2
2	1	65056366	65087004	CEP68
19	1	55488404	55519099	SSC5D
16	1	1445343	1446519	AL031600.3
16	-1	1467673	1472684	AL031600.2
5	1	133052769	133052971	AC113410.3
16	-1	1444934	1475084	CLCN7
6	1	63392222	63392606	AL121949.3
19	1	9730853	9731943	AC008759.2
15	-1	22983192	23039572	TUBGCP5
9	1	14204248	14205039	AL441963.1
19	-1	9756152	9756863	AC008752.3
6	-1	28217643	28218634	TOB2P1
19	-1	40808474	40812100	CYP2T1P
19	1	9774497	9774960	UBE2L4
19	-1	41998321	42069498	GRIK5
19	-1	40843541	40850447	CYP2A6
19	-1	9751993	9793180	ZNF846
6	1	28224886	28233482	ZSCAN9
17	-1	32003110	32006688	AC090616.3
5	-1	65924629	65925135	AC010359.1
2	-1	65070696	65130331	RAB1A
17	-1	39173453	39197703	CACNB1
8	-1	142981738	143018437	LY6E-DT
6	-1	33400059	33400556	RPL12P1
19	1	40991282	41018398	CYP2B6
8	1	142995850	142996482	CDC42P3
8	1	28810103	28810418	AC040975.1
6	-1	129576132	129710177	ARHGAP18
8	-1	28767661	28890242	INTS9
6	1	43427366	43450427	ABCC10
4	-1	165547532	165551060	NOL8P1
15	-1	52109263	52112775	BCL2L10
7	1	73799542	73832693	CLDN4
16	-1	366969	371289	MRPL28
19	1	40924219	40950660	CYP2B7P
9	1	131502902	131523806	POMT1
17	-1	11874932	11875828	AC005209.1
1	-1	37996770	38005606	FHL3
17	1	11598470	11969748	DNAH9
22	1	39040604	39055972	APOBEC3F
1	1	54416256	54420860	AL035415.1
4	1	165664350	165665671	AC080079.1
1	-1	54516412	54517259	AC099796.1
1	1	54524824	54524931	AC099796.2
5	1	6713432	6757044	TENT4A
4	1	165684639	165762778	LINC01179
1	1	54536796	54537758	HNRNPA1P63
3	-1	12877522	12885211	LINC02022
6	-1	28241697	28252269	ZKSCAN4
14	1	96392128	96489427	AK7
20	1	63293186	63334851	COL20A1
6	1	28259320	28260958	NKAPL
9	1	65736555	65738784	FOXD4L4
22	1	39070414	39070671	AL022318.2
3	1	71581721	71628558	AC097634.3
3	-1	71570255	71574457	FOXP1-IT1
9	1	65770955	65771434	IGKV1OR-3
19	1	2819874	2835773	ZNF554
3	-1	71675414	71754773	EIF4E3
19	1	42068477	42081552	ZNF574
8	1	24913758	24919098	NEFM
13	1	97475742	97476459	PSMA6P4
17	-1	50110040	50129882	SAMD14
13	-1	97675011	97677963	AL359502.1
13	1	97901653	97902288	RPL7AP61
13	1	97939356	97953539	AL356580.1
14	-1	96423700	96424209	PEBP1P1
14	-1	96456576	96457041	RPL23AP10
19	1	51225064	51243860	CD33
9	-1	35869263	35870601	OR13J1
6	1	32659880	32660729	HLA-DQB1-AS1
9	-1	35874810	35875194	NDUFA5P4
19	1	40771648	40777490	MIA
18	1	12279427	12282739	AP005264.7
6	-1	43450352	43456632	DLK2
18	1	12288308	12291488	AP005264.1
19	-1	48740852	48746909	IZUMO1
6	1	28281572	28302549	PGBD1
9	1	35906202	35907136	HRCT1
16	1	382097	392960	Z97634.1
4	-1	184627696	184649509	CASP3
3	1	119791829	119792553	PHBP8
X	-1	92676519	92676954	AL121871.1
3	1	119780484	119818485	NR1I2
X	1	92770855	92772091	TUSC2P2
3	-1	183178043	183428778	MCF2L2
X	1	93042490	93042942	AL158053.1
X	-1	93222220	93225015	AL359263.1
19	-1	45883608	45886141	IRF2BP1
19	-1	10350529	10380676	TYK2
X	-1	93287733	93288759	ST13P18
8	-1	24912165	24914717	AF106564.1
X	-1	93388075	93389497	AL023280.1
9	1	65798726	65799124	BX284632.2
X	1	93573834	93574579	RPL7P55
9	-1	65816932	65817472	BX284632.1
19	1	7515292	7521025	ZNF358
19	1	9793621	9802301	AC008752.1
19	-1	45890023	45902613	MYPOP
6	1	28267121	28281580	AL021997.3
X	-1	93670930	93673568	NAP1L3
19	1	7492976	7508450	TEX45
6	1	28267010	28278224	ZSCAN26
22	1	22661299	22661542	IGLV3-29
22	1	22664473	22664907	IGLV2-28
22	1	39077067	39087743	APOBEC3G
19	-1	45913214	45914870	NANOS2
22	1	22668288	22668806	IGLV3-27
19	-1	41024268	41027720	CYP2A7P1
19	1	40840159	40842039	AC008537.3
4	1	29046591	29048765	AC068944.1
4	1	29118308	29202770	AC109349.1
4	1	29214398	29221162	LINC02472
11	-1	59852800	59866489	TCN1
2	1	97664217	97703064	C2orf92
17	-1	61942605	62065278	MED13
13	1	32315474	32400266	BRCA2
5	-1	1370543	1370945	MTCO2P32
19	-1	7476875	7497449	PEX11G
16	1	1451760	1452653	AL031600.1
5	-1	1363582	1380067	LINC01511
3	-1	141944428	142149544	TFDP2
3	1	71584943	71587409	AC097634.1
3	-1	48856926	48898904	SLC25A20
3	1	71754050	71756496	GPR27
Y	-1	8517364	8517748	AC016991.1
3	1	71567863	71571112	AC097634.2
9	1	116838144	116877264	AL157829.1
4	-1	71741696	71804041	GC
4	1	29407100	29408012	AC092593.2
15	-1	74919791	74938083	COX5A
4	-1	29465701	29467850	AC092593.1
Y	1	8550518	8713825	AC064829.1
4	1	29748757	29750100	EEF1A1P21
9	1	65828120	65831696	BMS1P13
Y	1	8704472	8705283	TTTY19
9	-1	65865190	65877274	AC129778.1
Y	-1	8682594	8700977	TTTY18
3	-1	70952817	71583993	FOXP1
17	-1	50098460	50098899	AC002401.3
10	-1	23201916	23344845	C10orf67
17	-1	50100704	50101920	AC002401.2
13	-1	110762674	110763133	RPL21P107
19	-1	39863323	39934626	FCGBP
19	1	7507052	7519622	AC008878.1
19	-1	7519916	7520460	AC008878.4
19	1	9820141	9820455	RPL10P15
19	-1	9810267	9827816	FBXL12
5	-1	170140664	170141940	KRT18P41
15	-1	78749833	78750107	AC022748.3
13	-1	45333471	45341370	TPT1
15	1	78752107	78753373	AC022748.1
16	1	2830169	2839585	ZG16B
10	1	23258211	23258545	AL139281.1
17	1	62035944	62040352	AC018628.2
10	1	23343957	23345181	AL606469.1
17	-1	62003700	62007518	AC018628.1
20	-1	46681676	46682375	AL133520.1
19	-1	45933734	45973865	NOVA2
11	-1	93998643	93999218	HPRT1P3
3	1	119173517	119205143	UPK1B
3	1	193765681	193766003	AC069421.1
3	-1	193842560	193844024	LINC02038
13	-1	19458398	19458718	CYCSP32
3	1	52794768	52809009	ITIH3
13	-1	19422877	19536762	TPTE2
18	1	79964582	79970822	HSBP1L1
21	-1	16754519	16815688	AF130359.1
9	1	137205685	137217009	NDOR1
21	-1	16862875	16873691	AF212831.1
X	1	93674013	93712274	FAM133A
21	-1	17210469	17211347	NEK4P1
X	-1	15235288	15270467	ASB9
21	1	17296219	17296596	AP000457.1
8	1	7611473	7611690	AC134684.6
8	-1	7680309	7680526	AC084121.3
21	1	17438890	17449185	LINC01549
3	1	119703022	119767102	MAATS1
8	-1	7686423	7686643	AC084121.4
13	1	32384660	32386108	IFIT1P1
8	-1	7696830	7697093	AC084121.2
22	1	22673152	22673602	IGLV3-26
8	-1	7705182	7706113	OR7E154P
18	-1	79970813	80033949	TXNL4A
13	-1	110809676	110813084	LINC00567
21	-1	17500679	17500824	RPL39P40
22	1	22679097	22679345	IGLVVI-25-1
9	-1	21058771	21059323	IFNNP1
13	-1	110863987	110870251	LINC00346
22	1	22686726	22687271	IGLV3-25
9	-1	21077104	21077942	IFNB1
6	1	146027646	146437601	GRM1
12	-1	43793723	43806375	TWF1
22	1	22689831	22689978	AC244250.2
9	1	65878766	65894790	AQP7P3
22	-1	22692778	22693312	AC244250.1
16	-1	2839568	2842744	PRSS30P
8	1	7715443	7718453	AC084121.9
9	1	21106543	21106836	IFNWP4
9	-1	98288109	98708935	GABBR2
17	1	39173290	39177503	AC004408.1
6	1	30105240	30114724	TRIM31-AS1
6	-1	63395007	63397106	AL121949.2
6	-1	30102897	30113090	TRIM31
6	1	63440766	63443580	AL121949.1
6	1	63480134	63481876	EEF1B2P5
7	-1	73834590	73842516	METTL27
3	1	51707068	51718613	GRM2
20	1	32207880	32238658	POFUT1
3	1	33277025	33403662	FBXL2
21	-1	34418715	34423966	SMIM34A
18	-1	31129236	31162856	DSC1
8	1	28798142	28802085	INTS9-AS1
6	-1	56431950	56433213	RCC2P7
21	1	34425508	34426017	AP000322.1
17	1	19600860	19601345	AC025627.3
17	1	19601840	19602256	AC025627.4
17	1	19602259	19603208	MTND1P14
17	-1	19603274	19603345	NMTRQ-TTG12-1
17	1	19603797	19605048	MTND2P12
11	-1	94055023	94055972	PHBP16
17	1	19605454	19605933	MTCO1P39
21	-1	34446688	34512210	KCNE1
11	1	94021361	94113751	HEPHL1
11	-1	405716	417455	SIGIRR
3	1	119146151	119160042	TEX55
15	1	52124561	52140246	AC023906.4
9	-1	21135598	21136350	AL390882.1
9	-1	21140214	21142145	IFNW1
5	-1	1383159	1386409	AC026748.1
15	-1	52192322	52295804	MYO5C
8	1	7723091	7726101	AC084121.11
9	-1	21165637	21166660	IFNA21
3	1	119147375	119187807	AC083800.1
1	-1	19282573	19288770	AKR7A3
17	1	76265348	76271298	UBALD2
11	1	113314529	113383544	TTC12
9	-1	21178589	21179188	IFNWP15
5	-1	170191579	170199141	LINC01187
3	1	183253253	183298504	B3GNT5
3	-1	193993331	193993985	DPPA2P3
12	1	6821624	6829972	GPR162
3	-1	193957372	194003659	LINC02026
3	1	193980614	194006098	AC024559.1
19	-1	39943239	39943680	PRR13P5
3	1	194070103	194080443	AC024559.2
6	1	63572012	63583587	AL135905.2
3	-1	194005259	194070970	LINC02028
7	-1	1508655	1509427	AC093734.1
6	-1	63571005	63572408	AL135905.1
6	1	63521746	63583377	PTP4A1
10	1	123008979	123058311	ACADSB
Y	-1	14793642	14804033	NLGN4Y-AS1
Y	1	14639096	14640358	AGKP1
18	1	31131456	31132494	AC012417.1
22	1	22694439	22694952	IGLV3-24
13	1	45418162	45420371	SLC25A30-AS1
Y	1	14522573	14845650	NLGN4Y
18	-1	31058840	31102522	DSC2
13	1	45341345	45393413	TPT1-AS1
1	1	19297080	19297903	AL035413.1
X	-1	93776911	93777384	Z94722.1
5	1	170232447	170252575	C5orf58
X	1	94319038	94320025	AL390840.1
7	1	1530702	1543043	MAFK
1	1	108040263	108076020	AL390036.1
4	1	69051363	69112987	UGT2B7
15	1	74957219	75021495	SCAMP5
10	-1	87397023	87424792	FAM245A
5	-1	143375628	143375883	AC091925.2
5	1	143332605	143333239	RPL7P21
10	-1	87408044	87408258	AL355334.1
19	-1	3777970	3802129	MATK
9	-1	125743754	125746552	AL358074.1
6	-1	63548708	63549508	RPL7AP34
19	-1	55529733	55537089	SBK2
3	1	69084937	69106092	ARL6IP5
7	1	100435257	100436510	AC092849.2
7	-1	100435282	100436497	PPP1R35
7	-1	1542235	1560821	TMEM184A
17	-1	11977439	11997475	ZNF18
Y	-1	8783310	8817382	TTTY11
11	-1	14966668	14972354	CALCA
5	-1	170246233	170297818	LCP2
10	1	87504875	87553461	MINPP1
20	1	5911510	5925353	CHGB
5	-1	1392794	1445440	SLC6A3
4	1	127730400	127774292	SLC25A31
7	1	100436204	100438504	AC092849.1
X	-1	94636663	94639570	PAICSP7
12	1	6828407	6839847	P3H3
X	-1	94776739	94777567	CCNB1IP1P3
X	1	95453369	95453581	AL022161.1
X	1	95499604	95500036	CALM1P1
X	1	95584303	95584942	AL365400.1
X	1	95610578	95610957	HNRNPDLP3
19	1	35268962	35279821	USF2
X	1	95638375	95638924	HNRNPDLP1
X	-1	95679130	95679627	RPS7P13
4	1	69066395	69069888	AC111000.2
9	1	98606833	98608133	SEPT7P7
X	1	95720243	95721144	AL365400.2
19	-1	48880965	48898733	TULP2
X	-1	95973328	95974315	AL137845.2
11	1	94128841	94181968	PANX1
13	-1	45393316	45418455	SLC25A30
7	-1	100463359	100479232	TSC22D4
19	-1	47757036	47768840	NOP53-AS1
1	1	8189824	8192770	AL358876.1
19	1	47745546	47757058	NOP53
17	1	32039974	32042828	SH3GL1P1
17	-1	11953889	11977594	AC005410.2
1	1	8202429	8215210	LINC01714
9	-1	131516558	131522229	AL358781.2
17	1	32051030	32053208	AC090616.6
6	1	146171315	146171847	FUNDC2P3
1	-1	8218190	8220529	AL358876.2
8	-1	122485515	122489815	AC108136.1
6	-1	146364931	146365494	AL035698.1
1	1	38009258	38024820	UTP11
17	1	32007872	32053504	LRRC37B
10	-1	48664199	48672424	AC068898.1
8	-1	122670385	122694106	LINC01151
1	1	8317826	8344167	SLC45A1
11	-1	46677080	46700619	ARHGAP1
15	-1	55826922	55993746	NEDD4
7	-1	100456620	100464260	C7orf61
3	1	119703076	119807570	AC069444.2
19	-1	55540656	55545543	SBK3
3	-1	119744139	119750350	AC069444.1
15	1	78810487	78898133	MORF4L1
22	1	33164063	33166439	Z82198.2
X	-1	96070669	96071778	AL137845.1
9	-1	136862119	136866308	EDF1
22	-1	33162226	33922841	LARGE1
17	1	19615789	19633825	SLC47A1P2
10	-1	98416198	98446947	HPS1
11	1	14904997	15082342	CALCB
20	1	37903111	37945350	VSTM2L
10	-1	68477998	68527523	SLC25A16
1	-1	108134043	108200849	SLC25A24
19	-1	55576774	55580848	ZNF579
9	-1	76286494	76288081	RBM22P5
1	-1	29144494	29146994	AL357500.1
9	1	75890644	76362339	PCSK5
14	1	96537170	96537904	AL163051.2
3	1	133661998	133754576	INHCAP
10	-1	87591607	87606024	AL138767.2
9	1	137217452	137219361	BX255925.3
11	1	14907518	14907986	CALCP
14	1	96501433	96567111	PAPOLA
11	-1	14987671	14988694	OR7E41P
5	-1	133111055	133114475	AC113410.2
15	1	52116574	52122131	AC023906.3
15	1	52180093	52205874	CERNA1
15	-1	52115105	52191369	GNB5
3	1	133784033	133825772	SRPRB
15	-1	75727670	75738623	DNM1P35
10	-1	87610163	87660003	AL138767.1
15	1	75724041	75727688	ODF3L1
10	1	87642607	87642954	RPS26P38
10	1	87659613	87747705	PAPSS2
10	1	68499532	68499968	RPL26P27
5	-1	177483394	177497606	PDLIM7
6	-1	155395370	155455903	NOX3
15	1	75746769	75747263	PPIAP47
15	-1	75759501	75762405	AC019294.3
15	1	75737820	75763321	AC019294.2
8	-1	122700269	122703423	AC100872.1
13	-1	45390353	45391267	RCN1P2
8	1	122769274	122770150	CDK5P1
4	-1	29907659	29907791	AC097510.1
13	1	45350323	45351350	AL138963.1
4	-1	29962644	29963758	RPS3AP17
18	1	31101588	31162789	DSCAS
8	-1	122779971	122780830	AC016405.3
13	1	45340039	45341183	AL138963.3
11	1	59878809	59896481	OOSP3
8	1	122780760	122781071	AC016405.2
17	-1	50450179	50450725	MRPS21P9
4	-1	30006951	30008316	AC106868.1
11	1	59898185	59899133	SRD5A3P1
17	1	50426158	50474845	ACSF2
9	-1	69428248	69428721	AL355140.1
11	1	59938432	59957480	OOSP1
8	1	74824534	74855029	PI15
9	-1	69427532	69672371	APBA1
19	1	2841437	2860471	ZNF555
6	-1	110391771	110415575	DDO
11	1	59964033	59970146	OOSP4A
20	-1	5928085	5929318	KANK1P1
3	1	133760300	133762363	AC080128.1
11	1	59942879	59970146	AP000790.1
3	-1	133598175	133662380	TOPBP1
5	1	175658030	175710756	HRH2
13	-1	19552571	19570288	MRPS31P2
13	1	19561328	19588350	LINC00350
13	-1	19560013	19561269	ESRRAP1
13	-1	19563589	19564900	CASC4P1
4	-1	30884443	30885182	MTCYBP43
4	-1	30776257	30793970	AC097716.1
1	1	108199926	108201491	AL359258.2
1	1	108200413	108202743	AL359258.3
X	1	96195477	96195617	RPS29P28
4	1	30720415	31146805	PCDH7
X	-1	96337236	96337912	BRDTP1
X	1	96620654	96621903	AL606530.1
8	1	74599775	74823313	MIR2052HG
9	1	69472466	69494513	AL353693.1
17	-1	1646145	1649866	RILP
12	1	43835967	44389762	TMEM117
11	1	65711996	65719604	KAT5
19	-1	2847227	2858716	AC006130.1
6	-1	28315613	28315883	AL021997.2
6	-1	28319660	28319852	AL021997.1
10	1	87607985	87659279	AL138767.3
8	-1	74804287	74804811	AC026616.1
10	1	23439458	23442390	OTUD1
8	-1	74603244	74604244	AC115837.1
19	1	2867335	2883445	ZNF556
8	-1	74798784	74866939	AC011632.1
1	-1	38044611	38046794	POU3F1
8	-1	74609698	74633320	AC115837.2
3	1	161104696	161253532	NMD3
11	1	59978020	60031077	OOSP4B
5	-1	151661096	151686975	SPARC
9	-1	137220247	137221581	RNF208
11	-1	76186325	76210736	WNT11
20	1	3208868	3223870	ITPA
9	1	137224635	137226320	CYSRT1
15	-1	74976240	74976573	AC015720.2
15	-1	74954416	74957464	RPP25
19	-1	2874950	2875592	AC006130.2
5	-1	133720495	133720934	AC005178.1
6	1	131901963	131920565	AL117378.1
5	-1	133172218	133173053	AC010307.1
5	1	133256492	133275977	AC010307.4
6	1	131910191	131911527	AL117378.2
9	1	137227271	137229638	RNF224
5	-1	133196455	133612541	FSTL4
18	1	80046900	80095482	RBFADN
11	1	60040409	60048044	OOSP2
5	1	6765891	6833120	LINC02236
5	1	6779458	6779998	AC122710.2
Y	1	14907898	14908068	MED13P1
18	1	35595901	35597599	AC090220.1
1	1	54542257	54639192	ACOT11
18	1	35581117	35711834	GALNT1
22	1	33922422	33922766	Z73429.1
22	-1	33723832	33724912	LARGE-IT1
22	1	33725014	33750843	LARGE-AS1
18	1	80034346	80097088	AC090360.1
Y	-1	14941547	14941750	CYCSP46
9	1	137230757	137236554	SLC34A3
Y	1	14941746	14942715	AC006989.1
3	-1	133824235	133895882	RAB6B
12	-1	44248432	44249004	AC025030.1
12	-1	44008620	44010143	ZNF75BP
12	-1	44244394	44263982	AC025030.2
18	1	80034389	80050651	RBFA
5	1	6868559	6886787	AC122710.1
7	1	100483927	100494802	NYAP1
5	1	6839460	7219281	LINC02196
11	1	76190725	76195071	AP000785.1
11	-1	94188449	94188997	AP002784.2
20	-1	37983007	38033461	TTI1
4	1	31171144	31211675	LINC02497
4	1	31350284	31351725	AC104071.1
5	-1	7226156	7229357	AC091889.1
4	1	31506666	31558821	LINC02501
Y	-1	15348662	15456074	PUDPP1
5	1	7272792	7276923	AC091951.4
9	-1	66017643	66017868	AL136317.1
9	-1	66014525	66020816	AL136317.2
5	-1	7287924	7288477	AC091951.2
5	1	133387773	133388549	AC010608.1
5	1	133160438	133224413	AC010307.2
12	-1	44498616	44499158	AC025253.1
22	1	39091586	39092855	AL031846.1
6	-1	131948176	131951372	CCN2
22	1	33320865	33322813	Z82173.1
5	1	133243764	133248781	AC010307.3
18	-1	9880580	9880886	PIGPP4
6	-1	32706124	32706955	MTCO3P1
5	1	133457805	133458331	AC010608.3
5	-1	133574829	133575298	AC010608.2
6	1	32718005	32719170	AL662789.1
1	-1	108223341	108244081	NBPF4
3	-1	51778561	51779241	IQCF6
3	1	38823902	38825302	AC116038.1
6	-1	32730758	32731695	HLA-DQB3
7	-1	43984995	43990207	AC004951.2
8	1	18170477	18223689	NAT1
6	1	32741342	32747215	HLA-DQA2
7	-1	44011882	44038978	AC017116.2
18	1	80077707	80078259	SLC25A6P4
5	1	151676945	151724782	CLMAT3
7	1	43926436	43956136	UBE2D4
19	1	18153158	18178117	AC007192.1
1	-1	54609181	54623556	FAM151A
8	1	122781655	122974510	ZHX2
22	-1	40673484	40674451	GAPDHP37
3	-1	133799440	133806139	AC080128.2
19	1	18153163	18170532	PIK3R2
22	1	40678750	40682814	MCHR1
3	1	133746040	133796641	TF
6	1	131950946	132077393	AL133346.1
7	1	100509717	100519926	AC069281.1
4	1	31997397	32155406	LINC02506
4	-1	32005099	32022483	AC097654.1
2	1	97713560	97739862	ZAP70
5	1	175796310	175884021	CPLX2
19	1	55600022	55603138	ZNF524
1	-1	54621477	54628438	AL590093.1
8	1	122807746	122816517	AC016405.1
9	1	69672749	69673713	AL162412.1
19	-1	55591376	55601970	FIZ1
11	1	46700818	46705912	ZNF408
6	-1	32756098	32763532	HLA-DQB2
3	-1	12897043	13283281	IQSEC1
17	-1	32024469	32024583	AC090616.4
6	1	33410399	33416453	PHF1
4	1	165873237	166104457	TLL1
8	1	18370607	18371484	NATP
8	-1	18200924	18201205	MTND4LP26
1	-1	38080572	38080911	AL139158.1
1	1	38047314	38119025	AL139158.2
8	-1	122977026	122985629	AC104316.2
16	-1	7888489	7894395	AC093515.1
18	1	9885726	9889275	TXNDC2
16	-1	8276263	8295700	AC018767.2
21	1	17513043	17593579	CXADR
1	-1	38129464	38140593	AL139158.3
19	1	18173162	18178117	IFI30
3	-1	142043623	142044198	AC133435.1
9	-1	69709522	69760011	PTAR1
6	1	31572054	31574324	LTA
18	1	24364787	24367984	AC023983.1
14	-1	23412740	23435660	MYH7
18	-1	24162045	24397880	OSBPL1A
7	1	23710203	23832513	STK31
9	-1	69818983	69820739	C9orf135-DT
9	-1	117462294	117466260	AL445644.1
3	-1	33388336	33441371	UBP1
9	1	117648606	117657027	AL161630.1
5	1	7289891	7326609	AC091951.3
3	-1	69106872	69123032	LMOD3
5	-1	7299774	7306592	AC091951.1
7	-1	44013562	44019170	POLR2J4
1	-1	19303965	19312146	AKR7A2
Y	1	15547216	15593331	STSP1
7	-1	44026951	44041892	RASA4CP
3	-1	50299890	50312381	HYAL1
7	-1	44004046	44007866	AC004951.1
3	-1	161083883	161105411	B3GALNT1
13	1	19633659	19673441	MPHOSPH8
7	-1	43951910	44019151	AC004951.4
11	1	113368478	113369117	AP002840.2
7	1	44039171	44042306	LINC00957
5	-1	177501907	177511274	DOK3
8	1	123041968	123152153	TBC1D31
18	-1	9912316	9912849	AC006238.1
7	-1	43940895	44019175	POLR2J4
9	-1	137243584	137247770	FAM166A
8	-1	18383274	18383917	AC025062.1
6	-1	32813767	32838822	AL669918.1
8	1	18387268	18388319	AC025062.3
19	-1	46019153	46023053	PGLYRP1
8	-1	18387108	18387777	AC025062.2
4	-1	154604134	154612967	FGG
3	1	51826883	51830856	IQCF3
X	-1	96953630	96954195	NDUFB5P2
X	1	96883908	96885467	RPA4
6	1	31575565	31578336	TNF
6	-1	32821833	32838770	TAP2
X	1	96684663	97604997	DIAPH2
7	1	43997897	44010122	SPDYE1
19	1	45995461	46021318	CCDC61
9	1	137241287	137243707	TUBB4B
21	1	46098097	46132849	COL6A2
9	1	128128529	128130628	AL590708.1
3	-1	58174478	58178374	AC137936.1
3	1	58180009	58187495	AC137936.2
8	1	18391282	18401218	NAT2
6	1	83983728	84007323	AL034347.1
3	-1	51873721	51875601	IQCF5
7	-1	43961590	43973323	AC004951.3
3	1	51798803	51830856	AC097636.2
6	1	84019204	84026100	AL161621.1
11	1	94238150	94279206	AP002784.1
6	1	84033772	84090881	MRAP2
3	1	51873596	51875767	IQCF5-AS1
4	1	32351038	32353220	LINC02353
3	-1	51894876	51903353	IQCF1
X	-1	15281697	15315656	ASB11
4	-1	33010948	33011746	AC017013.1
Y	-1	8901203	8903276	AC007967.2
4	-1	33238239	33238670	AC093878.1
18	1	9914002	9960021	VAPA
4	1	33400538	33400679	AC097535.2
3	-1	58192257	58214697	DNASE1L3
11	1	60056587	60071115	MS4A3
3	1	51817603	51819635	AC097636.1
17	-1	62136972	62140639	POLRMTP1
17	-1	62231470	62247153	AC053481.3
3	1	51861629	51863424	IQCF2
17	1	62260634	62261936	AC053481.4
19	1	46027654	46030161	AC007785.3
9	-1	117685254	117685588	RPL35AP22
6	-1	63612761	63612903	AL513043.1
20	-1	603797	610398	TCF15
9	1	117759455	117879988	AL160272.1
6	-1	63615827	63616361	RPL9P18
10	-1	59551404	59551878	MRPL50P4
15	1	75775553	75786898	AC019294.1
9	1	117704157	117877478	AL160272.2
10	1	59578467	59650345	AC026391.1
9	-1	117840322	117897256	AL354754.1
9	1	117704175	117724735	TLR4
16	-1	769428	783370	MSLNL
17	-1	62264705	62275655	TBC1D3P2
16	-1	769119	769443	AL031258.1
14	1	23415339	23415686	AL132855.1
4	1	69125274	69126451	AC111000.5
17	1	66197693	66198238	PSMD7P1
4	1	69131351	69134814	AC111000.3
10	-1	59650761	59736002	SLC16A9
5	1	177494995	177503647	AC145098.1
6	1	146543833	146554953	RAB32
4	1	69144734	69147671	AC111000.6
6	-1	33416442	33418317	CUTA
Y	-1	16599730	16644539	AC011751.1
5	1	7344579	7345921	AC027343.3
15	-1	84655129	84658563	NMB
21	-1	34513142	34615113	RCAN1
Y	1	17192826	17193652	SURF6P1
14	-1	96500810	96502321	AL163051.1
19	-1	46039748	46077118	IGFL4
5	-1	7346986	7347977	LINC02123
8	-1	74891151	74896302	AC011632.2
7	1	66004017	66004137	AC073261.1
7	-1	66025126	66031544	AC068533.2
Y	-1	17464879	17465214	ELOCP35
7	-1	66070904	66071318	AC068533.1
3	-1	138494344	138594538	CEP70
4	1	33433510	33437877	AC097535.1
1	1	62784132	62865516	ATG4C
4	-1	33776347	34039893	AC016687.3
1	1	52033391	52044279	AL445685.1
20	-1	661596	675802	SCRT2
4	1	33968174	33968526	AC016687.1
1	1	52050918	52052683	TXNDC12-AS1
4	1	33850591	33979936	AC016687.2
1	-1	52020131	52056171	TXNDC12
20	-1	646615	653370	SRXN1
6	-1	31580525	31582522	LTB
Y	1	8906224	8916073	AC007967.1
6	1	132085084	132099279	AL021408.1
20	-1	646626	675800	AL121758.1
11	-1	65714005	65720947	RNASEH2C
